,age,gender,education,ethnicity,Nscore,Escore,Oscore,Ascore,Cscore,Impulsive,SS,alcohol,amphetamines,amylNitrite,benzodiazepine,caffeine,cannabis,chocolate,cocaine,crack,ecstasy,heroin,ketamine,legal,LSD,methadone,mushrooms,nicotine,volatileSubstance
873,0.49788000000000004,-0.48246000000000006,-0.059210000000000006,0.1144,1.23461,-2.11437,0.7233,-1.92595,-0.40581,2.90161,0.7654,3,5,1,2,5,4,5,2,2,0,4,0,6,1,6,1,1,0
874,-0.07854,-0.48246000000000006,-0.6111300000000001,-0.31685,-0.92104,0.47617,0.7233,0.43851999999999997,-2.18109,1.8620299999999999,1.92173,5,3,0,0,5,4,6,0,0,4,0,2,6,0,0,0,2,0
875,-0.9519700000000001,0.48246000000000006,0.45468000000000003,-0.31685,-0.58016,1.45421,0.8830899999999999,-0.01729,0.12330999999999999,0.88113,0.40148,5,3,0,0,6,6,5,3,0,4,0,0,0,3,0,5,5,0
876,-0.07854,-0.48246000000000006,1.16365,-0.31685,1.23461,0.0033200000000000005,-0.31776,-0.15487,-0.14277,1.29221,0.7654,6,6,2,6,6,3,3,2,0,2,0,0,2,0,3,3,3,0
877,-0.9519700000000001,0.48246000000000006,-2.43591,-0.31685,0.62967,-0.15487,0.8830899999999999,-0.45321000000000006,-1.3850200000000001,0.19268,1.92173,5,4,0,4,5,6,5,5,0,5,4,4,4,4,4,4,5,3
878,0.49788000000000004,-0.48246000000000006,-0.6111300000000001,-0.31685,1.6038299999999999,-1.09207,0.29338000000000003,-0.60633,-0.78155,1.8620299999999999,0.40148,4,6,1,2,6,4,6,1,5,1,3,0,0,1,6,1,1,1
879,-0.07854,0.48246000000000006,-0.6111300000000001,-0.31685,-1.1943,1.45421,1.24033,-0.91699,-0.14277,0.52975,1.2247,2,2,0,2,6,2,5,2,2,0,2,2,2,2,3,2,2,2
880,-0.9519700000000001,-0.48246000000000006,-0.6111300000000001,-0.31685,0.04257,1.2861,0.7233,0.28783000000000003,-0.65253,0.19268,0.7654,6,3,0,4,6,6,4,3,0,3,2,0,3,3,3,2,6,0
881,-0.9519700000000001,-0.48246000000000006,-0.6111300000000001,0.1144,1.49158,0.0033200000000000005,0.29338000000000003,0.7609600000000001,-0.14277,-0.21711999999999998,0.7654,5,6,4,6,6,5,4,0,0,3,0,0,6,0,0,0,5,4
882,-0.07854,-0.48246000000000006,-0.6111300000000001,-0.31685,1.02119,-2.72827,0.14143,-0.01729,-0.14277,0.19268,0.07987000000000001,4,2,0,5,6,5,5,0,0,2,0,0,5,2,0,4,6,0
883,-0.9519700000000001,-0.48246000000000006,0.45468000000000003,-0.31685,0.41667,-0.43998999999999994,0.14143,-0.30172,-0.00665,0.88113,0.40148,4,0,3,0,6,5,5,0,0,5,0,0,2,0,0,3,4,0
884,-0.9519700000000001,-0.48246000000000006,0.45468000000000003,-0.31685,-0.46725,2.57309,0.7233,1.45039,0.12330999999999999,0.19268,1.2247,6,3,2,4,6,5,5,4,0,4,0,5,4,4,0,4,0,0
885,-0.9519700000000001,0.48246000000000006,-0.6111300000000001,-0.31685,-1.05308,1.45421,1.6565299999999998,1.81866,-0.78155,0.19268,-0.52593,5,0,0,0,5,6,4,2,0,4,0,0,2,3,0,3,2,0
886,-0.9519700000000001,0.48246000000000006,-0.6111300000000001,-0.31685,0.41667,0.80523,1.24033,1.11406,0.5848899999999999,-0.71126,0.07987000000000001,5,0,0,0,4,4,5,0,0,0,0,0,0,5,0,3,0,0
887,-0.9519700000000001,-0.48246000000000006,-0.6111300000000001,0.1144,0.13606,0.9624799999999999,1.0623799999999999,0.59042,0.5848899999999999,-0.71126,0.7654,4,3,3,3,6,4,5,4,0,4,0,0,3,4,0,3,4,3
888,-0.07854,-0.48246000000000006,-0.6111300000000001,-0.31685,-1.5507799999999998,2.127,0.8830899999999999,-0.01729,0.9394899999999999,-0.21711999999999998,0.40148,5,6,2,6,6,5,5,4,2,4,3,5,0,3,3,4,6,1
889,-0.07854,-0.48246000000000006,-0.6111300000000001,-0.31685,0.13606,-0.43998999999999994,-1.82919,-2.35413,-0.14277,0.52975,0.7654,3,3,0,0,4,2,5,3,0,3,0,0,3,3,0,0,3,0
890,-0.07854,-0.48246000000000006,-0.6111300000000001,-0.31685,1.02119,-1.50796,0.29338000000000003,-3.00537,-1.5184,1.29221,1.92173,4,4,2,4,6,4,4,2,2,2,2,2,4,4,3,4,2,5
891,-0.07854,0.48246000000000006,-1.43719,-0.31685,3.27393,-2.11437,-0.8473200000000001,-1.07533,-2.30408,0.52975,-1.18084,6,3,2,2,6,3,4,2,0,2,1,0,6,0,0,2,2,3
892,-0.9519700000000001,-0.48246000000000006,-0.6111300000000001,-0.31685,-1.43907,-1.7625,-0.019280000000000002,-2.35413,-0.27607,0.52975,0.7654,5,3,0,3,3,3,4,0,0,0,0,0,3,3,0,3,5,2
893,-0.9519700000000001,0.48246000000000006,-0.059210000000000006,-0.31685,-1.86962,-0.30033000000000004,0.14143,0.13136,-0.65253,-0.71126,0.07987000000000001,4,2,3,0,6,6,6,3,0,3,0,2,3,0,0,0,6,0
894,-0.07854,-0.48246000000000006,1.16365,-0.31685,-0.79151,1.11406,-0.17779,0.13136,0.41594,-0.21711999999999998,0.07987000000000001,5,4,3,6,6,6,6,3,2,4,0,3,4,5,0,3,6,2
895,-0.07854,-0.48246000000000006,0.45468000000000003,-0.31685,1.8399,-0.30033000000000004,-0.45174,-0.45321000000000006,-1.0145,1.8620299999999999,1.92173,6,0,0,0,6,6,6,0,0,0,0,0,3,0,0,0,6,0
896,-0.9519700000000001,0.48246000000000006,-0.6111300000000001,-0.31685,1.8399,-0.9477899999999999,-0.97631,-0.91699,-1.0145,2.90161,1.92173,6,0,0,0,6,4,4,0,0,0,0,0,0,0,0,0,4,3
897,-0.9519700000000001,-0.48246000000000006,0.45468000000000003,-0.31685,-2.52197,1.74091,-1.55521,-3.4643599999999997,-0.14277,0.52975,1.2247,5,6,4,6,6,4,5,5,5,4,4,5,5,2,5,3,6,0
898,-0.9519700000000001,-0.48246000000000006,-0.6111300000000001,-1.1070200000000001,0.04257,-0.9477899999999999,0.44585,-0.60633,-0.89891,0.52975,1.2247,5,0,0,2,6,5,6,0,0,4,0,0,6,0,0,0,6,0
899,-0.07854,0.48246000000000006,1.16365,-0.31685,0.22393000000000002,-0.69509,0.29338000000000003,-0.60633,-1.13788,0.52975,0.40148,6,2,0,2,5,4,5,2,2,2,6,2,0,2,3,2,6,2
900,-0.9519700000000001,-0.48246000000000006,-1.22751,-0.31685,-0.051879999999999996,0.9624799999999999,-0.019280000000000002,0.43851999999999997,-0.65253,0.88113,1.2247,4,6,4,4,6,6,5,3,0,3,3,0,4,3,6,4,6,0
901,0.49788000000000004,0.48246000000000006,0.45468000000000003,-0.31685,1.02119,-0.30033000000000004,1.0623799999999999,-1.07533,0.41594,-1.37983,-0.8463700000000001,6,0,0,0,6,2,6,0,0,0,0,0,6,0,3,0,1,0
902,-0.9519700000000001,-0.48246000000000006,-0.6111300000000001,-0.31685,1.37297,-0.15487,-0.17779,-2.35413,-1.13788,0.88113,0.40148,2,3,0,6,6,6,6,5,0,4,6,0,3,4,5,3,2,0
903,-0.07854,-0.48246000000000006,-0.059210000000000006,-0.31685,0.41667,0.32197,0.14143,-0.01729,2.04506,-0.71126,-0.52593,5,2,2,0,6,6,6,2,0,3,0,0,0,3,0,2,3,1
904,0.49788000000000004,-0.48246000000000006,0.45468000000000003,-0.31685,-1.32828,0.32197,-0.71727,-1.34289,0.41594,0.52975,1.2247,4,5,2,0,6,1,5,3,0,0,0,0,1,3,0,0,0,0
905,-0.9519700000000001,-0.48246000000000006,-0.6111300000000001,0.1144,-0.24649000000000001,0.0033200000000000005,-0.31776,0.7609600000000001,-0.78155,-1.37983,1.92173,5,4,0,4,6,6,4,3,0,3,0,0,3,3,3,4,6,0
906,-0.9519700000000001,-0.48246000000000006,0.45468000000000003,-0.31685,0.13606,0.63779,-0.019280000000000002,-1.34289,-0.00665,0.88113,0.7654,5,5,3,6,4,5,5,3,0,0,3,0,0,3,6,2,0,0
907,-0.07854,0.48246000000000006,-0.6111300000000001,0.1144,1.37297,0.47617,1.0623799999999999,-0.91699,-1.7816900000000002,1.8620299999999999,1.2247,6,0,0,6,3,6,5,3,0,5,0,0,3,3,4,2,3,0
908,-0.9519700000000001,0.48246000000000006,-0.6111300000000001,-0.31685,2.127,-2.72827,-1.97495,-0.01729,-1.3850200000000001,0.52975,-0.8463700000000001,4,4,0,4,5,4,5,4,0,3,5,0,0,0,6,2,6,0
909,-0.9519700000000001,-0.48246000000000006,-0.6111300000000001,-0.31685,0.73545,-1.37639,-0.71727,-1.34289,-0.78155,-0.21711999999999998,0.7654,4,0,0,2,6,5,4,0,0,0,0,0,6,0,0,0,4,0
910,0.49788000000000004,-0.48246000000000006,0.45468000000000003,-0.31685,0.31287,-1.50796,-1.68062,-1.6209,0.7583,-0.71126,0.40148,3,0,0,6,6,0,0,0,0,0,0,0,0,0,5,0,0,0
911,-0.9519700000000001,0.48246000000000006,-0.6111300000000001,-0.31685,-1.1943,2.32338,1.24033,0.9415600000000001,0.9394899999999999,0.19268,0.7654,5,0,0,0,6,6,3,0,0,5,0,0,0,4,0,0,5,0
912,-0.07854,0.48246000000000006,-1.43719,-0.31685,2.28554,-2.5383,-0.58331,-2.21844,-3.15735,1.8620299999999999,1.2247,5,4,0,5,6,6,6,3,1,1,0,0,2,0,5,1,6,0
913,-0.9519700000000001,-0.48246000000000006,-1.22751,-0.22166,0.22393000000000002,0.0033200000000000005,-0.019280000000000002,-0.45321000000000006,0.9394899999999999,-0.71126,-0.21575,6,6,0,4,5,4,5,0,0,2,3,0,6,2,6,2,4,0
914,-0.07854,-0.48246000000000006,-1.7379,-0.31685,0.41667,-0.15487,-0.17779,-0.15487,-0.52745,0.19268,0.7654,4,3,0,3,3,3,6,2,3,2,4,2,3,0,3,0,2,0
915,-0.9519700000000001,0.48246000000000006,-0.6111300000000001,-0.31685,1.72012,-1.6334,-0.17779,1.6110799999999998,0.41594,0.52975,1.2247,3,0,0,0,6,4,6,0,0,0,0,0,5,0,0,0,3,0
916,-0.9519700000000001,-0.48246000000000006,-1.22751,-0.31685,0.22393000000000002,1.45421,2.1532400000000003,-0.30172,-1.0145,1.8620299999999999,1.92173,6,4,2,3,6,6,4,5,0,5,5,4,3,5,3,5,6,0
917,0.49788000000000004,-0.48246000000000006,1.16365,-0.31685,-0.24649000000000001,-0.30033000000000004,-0.71727,-0.7609600000000001,0.12330999999999999,1.29221,0.07987000000000001,5,0,0,5,6,2,6,0,0,0,1,0,3,0,3,2,6,0
918,-0.9519700000000001,-0.48246000000000006,-0.6111300000000001,-0.31685,-1.1943,0.47617,1.0623799999999999,-1.34289,0.41594,-0.21711999999999998,1.2247,6,4,0,2,4,6,6,3,0,4,0,3,4,4,3,4,6,3
919,-0.9519700000000001,-0.48246000000000006,-2.43591,-0.31685,0.13606,-0.30033000000000004,-0.019280000000000002,0.43851999999999997,-1.13788,-0.21711999999999998,0.40148,3,4,0,2,6,6,6,2,2,2,0,0,4,5,6,3,6,2
920,-0.9519700000000001,-0.48246000000000006,-0.6111300000000001,-0.31685,-1.1943,-1.37639,-0.71727,-1.21213,-1.13788,0.19268,-0.21575,3,0,0,0,6,4,5,0,0,0,0,0,0,0,0,5,0,0
921,-0.07854,-0.48246000000000006,-1.22751,-0.31685,1.23461,-1.23177,-2.39883,-1.07533,-0.78155,1.29221,-0.21575,3,0,0,3,6,3,5,2,3,2,2,2,4,0,6,2,6,3
922,-0.9519700000000001,-0.48246000000000006,-1.7379,-0.31685,1.02119,-1.50796,0.29338000000000003,0.13136,-0.89891,0.52975,0.07987000000000001,3,3,0,3,6,6,5,3,2,2,3,3,5,3,6,0,6,2
923,-0.9519700000000001,-0.48246000000000006,-0.059210000000000006,-0.31685,-0.79151,1.2861,0.58331,1.11406,-0.65253,-0.21711999999999998,0.7654,5,2,0,0,5,6,4,0,0,3,0,0,3,4,0,5,5,2
924,-0.07854,-0.48246000000000006,-0.6111300000000001,-0.31685,0.22393000000000002,-1.23177,0.8830899999999999,-0.7609600000000001,-0.27607,-0.21711999999999998,0.7654,5,0,0,3,5,5,6,1,0,2,0,0,3,2,3,4,2,2
925,-0.07854,-0.48246000000000006,-0.6111300000000001,-0.31685,-0.58016,1.45421,1.6565299999999998,1.6110799999999998,0.5848899999999999,0.19268,1.2247,4,1,0,3,6,6,5,0,0,3,0,0,3,0,0,3,6,0
926,-0.9519700000000001,0.48246000000000006,-0.6111300000000001,0.1144,-0.24649000000000001,0.9624799999999999,0.7233,0.28783000000000003,-0.27607,0.52975,0.07987000000000001,4,5,4,3,6,6,5,4,0,4,0,3,0,0,0,0,6,2
927,0.49788000000000004,-0.48246000000000006,-1.7379,-0.31685,-0.67825,-0.69509,-0.58331,0.13136,-0.65253,-1.37983,-0.8463700000000001,3,2,3,0,6,6,6,2,0,3,0,2,0,1,0,0,3,0
928,-0.07854,0.48246000000000006,0.45468000000000003,-0.31685,0.73545,-0.69509,1.24033,0.9415600000000001,0.41594,0.52975,0.7654,4,2,0,1,6,2,5,1,0,1,1,4,2,2,0,2,6,0
929,-0.9519700000000001,0.48246000000000006,-1.43719,-0.31685,1.13281,-1.92173,-0.019280000000000002,1.11406,-0.78155,-0.21711999999999998,1.92173,3,2,0,6,6,3,6,2,2,2,4,0,6,2,6,2,6,2
930,-0.9519700000000001,0.48246000000000006,0.45468000000000003,-0.31685,-0.24649000000000001,0.0033200000000000005,1.0623799999999999,0.59042,2.04506,-0.71126,-0.52593,5,0,0,0,6,3,6,0,0,0,0,0,0,0,0,0,0,0
931,-0.9519700000000001,0.48246000000000006,-0.6111300000000001,-0.31685,-1.32828,1.11406,1.24033,0.28783000000000003,-0.78155,1.8620299999999999,1.92173,5,3,3,4,5,6,4,5,3,3,4,3,3,3,2,4,6,2
932,-0.9519700000000001,0.48246000000000006,-0.6111300000000001,-0.31685,2.28554,-0.69509,0.29338000000000003,0.13136,-0.78155,0.52975,0.7654,4,0,0,0,6,5,6,2,0,5,0,0,3,4,2,4,5,0
933,-0.9519700000000001,-0.48246000000000006,-0.059210000000000006,-0.31685,0.41667,1.2861,1.0623799999999999,-0.01729,-0.40581,0.52975,0.07987000000000001,3,5,2,5,5,5,6,3,0,5,0,3,5,5,2,4,5,0
934,-0.9519700000000001,-0.48246000000000006,-0.6111300000000001,-0.31685,-0.051879999999999996,0.32197,0.58331,0.59042,-0.89891,0.88113,1.2247,6,0,0,0,5,6,4,4,0,4,0,3,3,3,0,3,6,0
935,-0.9519700000000001,0.48246000000000006,0.45468000000000003,-0.31685,0.31287,0.32197,-0.019280000000000002,-0.60633,0.7583,-0.71126,0.40148,5,0,2,0,5,6,6,3,0,3,0,3,3,3,0,0,5,0
936,-0.9519700000000001,-0.48246000000000006,-0.6111300000000001,-0.31685,0.41667,-0.43998999999999994,1.0623799999999999,-1.47955,-0.14277,-0.21711999999999998,0.7654,6,0,0,0,3,4,4,0,0,0,0,0,4,4,0,3,3,0
937,-0.07854,0.48246000000000006,-1.22751,-0.31685,0.9109299999999999,1.2861,1.0623799999999999,-0.7609600000000001,1.46191,0.19268,0.40148,5,3,4,0,5,5,5,2,0,2,0,0,3,4,2,3,6,1
938,-0.07854,-0.48246000000000006,-0.059210000000000006,0.1144,-0.46725,2.32338,2.44904,1.2861,1.3061200000000002,-0.21711999999999998,0.40148,4,2,0,3,5,6,4,4,2,5,0,5,4,6,0,6,6,2
939,-0.9519700000000001,0.48246000000000006,-0.6111300000000001,0.126,1.6038299999999999,-0.80615,0.58331,0.43851999999999997,-1.13788,0.88113,0.7654,3,3,0,6,6,6,6,6,0,2,4,0,0,2,3,2,0,0
940,-0.07854,0.48246000000000006,1.16365,-0.31685,1.02119,-0.30033000000000004,0.44585,0.7609600000000001,-1.25773,1.29221,0.7654,3,2,0,6,6,3,6,2,2,3,3,0,0,2,3,2,6,0
941,-0.9519700000000001,0.48246000000000006,-0.6111300000000001,-0.31685,-0.34799,-1.09207,-0.58331,1.45039,-0.89891,-0.71126,-1.5485799999999998,4,0,0,0,6,6,6,0,0,0,0,0,0,0,0,4,6,0
942,-0.9519700000000001,-0.48246000000000006,-1.22751,-0.31685,-0.67825,-0.30033000000000004,-1.1190200000000001,-0.7609600000000001,-1.5184,0.88113,-0.21575,4,6,0,3,6,6,4,3,0,6,0,0,3,4,3,4,5,2
943,-0.07854,-0.48246000000000006,-0.059210000000000006,-0.31685,2.127,-1.37639,0.14143,-0.30172,-1.6410099999999999,1.29221,-0.21575,6,2,3,6,6,3,5,0,0,2,0,3,3,2,5,2,0,0
944,-0.07854,0.48246000000000006,-1.22751,-0.31685,0.41667,0.0033200000000000005,-2.39883,-0.30172,0.7583,-1.37983,-2.07848,2,2,0,5,6,2,5,0,0,0,0,0,0,0,6,0,0,1
945,0.49788000000000004,-0.48246000000000006,-0.059210000000000006,-0.31685,1.6038299999999999,-1.7625,-0.019280000000000002,0.13136,-1.5184,0.88113,-0.52593,5,1,0,1,6,3,6,1,0,4,0,0,4,1,0,3,4,0
946,-0.9519700000000001,0.48246000000000006,0.45468000000000003,-0.31685,0.62967,0.0033200000000000005,0.44585,-0.45321000000000006,-0.65253,-0.21711999999999998,0.40148,6,2,0,3,6,4,6,2,0,3,2,2,3,6,0,4,3,3
947,-0.9519700000000001,0.48246000000000006,-0.6111300000000001,-0.31685,-1.1943,0.32197,1.8851099999999998,0.59042,-0.14277,2.90161,1.92173,3,3,0,0,4,6,5,3,0,3,0,0,3,3,0,3,3,0
948,-0.9519700000000001,-0.48246000000000006,-0.6111300000000001,-0.31685,0.41667,0.16767,0.29338000000000003,-0.30172,-0.27607,1.8620299999999999,0.7654,5,5,0,3,5,6,4,3,0,5,0,3,3,5,3,3,6,0
949,-0.07854,0.48246000000000006,0.45468000000000003,-0.31685,1.02119,-0.9477899999999999,-0.019280000000000002,-0.30172,-1.6410099999999999,0.52975,0.7654,5,0,0,0,6,3,5,0,0,0,0,0,0,0,0,3,4,2
950,-0.9519700000000001,-0.48246000000000006,-0.6111300000000001,-0.31685,1.37297,-0.80615,-0.31776,-0.15487,-0.78155,-0.71126,-1.18084,0,0,0,0,5,3,4,0,0,0,0,0,0,5,0,0,2,0
951,-0.9519700000000001,-0.48246000000000006,-0.059210000000000006,-0.31685,1.8399,-0.57545,-0.019280000000000002,-1.47955,-2.90161,1.8620299999999999,1.2247,4,5,2,4,5,6,5,4,2,3,4,0,3,0,4,2,6,2
952,1.09449,-0.48246000000000006,0.45468000000000003,-0.31685,-1.1943,-0.57545,-0.58331,0.13136,0.41594,-0.71126,-0.8463700000000001,5,6,1,2,6,3,0,1,1,0,1,0,5,1,0,1,1,0
953,0.49788000000000004,-0.48246000000000006,-0.059210000000000006,-0.31685,-1.43907,-0.30033000000000004,0.14143,1.2861,1.3061200000000002,-0.71126,-1.18084,6,0,5,0,6,6,6,3,0,6,0,6,3,1,0,1,5,0
954,-0.9519700000000001,-0.48246000000000006,-0.6111300000000001,-0.31685,-0.24649000000000001,1.58487,-0.019280000000000002,-1.21213,2.04506,-0.21711999999999998,0.7654,5,0,0,0,5,6,6,0,0,0,0,0,0,0,0,0,6,0
955,-0.9519700000000001,0.48246000000000006,0.45468000000000003,-0.31685,0.04257,0.16767,1.43533,1.11406,-0.65253,0.52975,-0.52593,5,0,0,1,6,0,6,0,0,0,0,0,0,0,6,0,2,0
956,1.09449,0.48246000000000006,-0.6111300000000001,-0.31685,-0.051879999999999996,-0.69509,0.7233,2.03972,-0.40581,-0.21711999999999998,-0.21575,5,6,0,1,6,5,4,1,1,2,1,0,0,1,2,3,1,0
957,-0.9519700000000001,-0.48246000000000006,-0.059210000000000006,-0.31685,0.31287,0.9624799999999999,1.0623799999999999,0.28783000000000003,-0.27607,1.8620299999999999,1.92173,5,3,5,0,5,4,6,3,0,5,0,4,3,3,0,0,5,0
958,-0.07854,-0.48246000000000006,-0.6111300000000001,-0.31685,-0.34799,0.32197,1.8851099999999998,0.7609600000000001,-1.13788,0.88113,0.40148,5,3,0,5,6,2,5,3,3,0,5,0,0,2,3,2,6,0
959,0.49788000000000004,-0.48246000000000006,-0.6111300000000001,-0.31685,0.62967,-1.92173,-0.019280000000000002,0.13136,-0.00665,0.19268,1.2247,5,3,2,5,6,6,5,3,5,4,6,0,0,2,5,3,6,1
960,-0.9519700000000001,-0.48246000000000006,-0.6111300000000001,-0.31685,-0.92104,1.2861,-0.45174,0.7609600000000001,0.25953000000000004,-0.21711999999999998,0.40148,5,3,0,0,6,6,6,0,0,4,0,0,3,5,0,4,3,0
961,-0.07854,0.48246000000000006,1.16365,-0.31685,-1.1943,0.0033200000000000005,0.7233,0.43851999999999997,-0.27607,0.19268,0.40148,5,1,0,3,6,6,6,2,2,3,0,0,2,0,5,2,5,0
962,-0.9519700000000001,-0.48246000000000006,1.16365,-0.31685,-0.92104,1.11406,-0.019280000000000002,0.28783000000000003,0.41594,0.19268,1.2247,5,2,3,4,6,6,4,4,0,5,0,3,3,2,0,2,6,3
963,-0.9519700000000001,0.48246000000000006,-0.6111300000000001,-0.31685,-0.58016,0.32197,0.58331,1.11406,0.25953000000000004,-0.71126,-0.52593,4,3,1,0,6,4,5,0,0,0,0,0,3,0,1,3,4,1
964,-0.9519700000000001,0.48246000000000006,-0.6111300000000001,-0.31685,-0.24649000000000001,0.16767,1.8851099999999998,1.45039,-0.40581,1.29221,1.2247,5,0,0,2,6,5,6,2,0,3,0,0,2,3,0,5,5,3
965,-0.9519700000000001,-0.48246000000000006,-0.6111300000000001,-1.1070200000000001,-1.5507799999999998,1.2861,1.0623799999999999,-1.47955,0.9394899999999999,-0.21711999999999998,0.7654,6,0,0,0,3,5,3,3,0,0,0,0,3,0,0,3,4,0
966,1.82213,-0.48246000000000006,1.98437,0.1144,-1.86962,1.2861,0.58331,1.11406,0.7583,0.52975,0.07987000000000001,6,1,1,1,6,3,6,1,0,0,1,0,1,1,3,3,4,1
967,0.49788000000000004,0.48246000000000006,0.45468000000000003,-0.31685,0.22393000000000002,0.0033200000000000005,-0.17779,-0.60633,-0.52745,0.88113,0.7654,5,1,0,0,4,6,5,4,0,4,0,3,5,5,0,4,5,0
968,-0.07854,-0.48246000000000006,-0.6111300000000001,-0.31685,0.41667,-1.6334,0.58331,-1.07533,0.9394899999999999,-0.21711999999999998,0.40148,6,4,0,0,6,6,4,3,0,4,0,3,4,4,0,4,6,0
969,-0.9519700000000001,-0.48246000000000006,-0.6111300000000001,-0.31685,1.49158,-1.23177,-1.1190200000000001,0.13136,-0.52745,-0.71126,0.40148,6,0,0,2,6,4,4,4,0,4,0,3,0,3,3,3,6,0
970,-0.9519700000000001,-0.48246000000000006,-0.6111300000000001,-0.31685,-1.86962,2.127,1.24033,1.45039,0.5848899999999999,-0.71126,1.92173,6,2,0,0,6,6,5,0,0,3,0,0,3,3,0,3,6,0
971,-0.9519700000000001,-0.48246000000000006,-0.6111300000000001,-0.31685,1.23461,0.0033200000000000005,1.0623799999999999,-1.21213,-0.78155,0.52975,1.92173,5,0,0,0,2,6,4,0,0,3,0,0,2,3,0,0,5,0
972,2.59171,-0.48246000000000006,1.16365,-0.31685,-2.21844,0.0033200000000000005,0.58331,0.7609600000000001,0.7583,0.52975,-0.52593,1,0,0,0,1,1,1,0,0,1,0,0,1,1,0,0,1,0
973,-0.9519700000000001,-0.48246000000000006,-0.6111300000000001,-0.31685,-0.58016,1.11406,0.7233,0.59042,-0.00665,-0.21711999999999998,-0.52593,0,2,0,3,6,6,6,0,0,3,0,0,6,0,4,5,0,0
974,0.49788000000000004,0.48246000000000006,1.16365,-0.31685,-0.58016,1.45421,-1.2755299999999998,1.6110799999999998,-0.40581,1.29221,1.2247,5,4,2,2,6,3,6,5,0,5,0,0,2,3,0,3,6,0
975,1.09449,0.48246000000000006,-0.6111300000000001,-0.31685,1.23461,-1.09207,-0.45174,-0.15487,0.7583,-0.71126,-0.21575,6,1,1,4,6,6,6,3,2,0,0,0,0,1,0,1,6,0
976,-0.07854,0.48246000000000006,1.98437,-0.50212,0.62967,0.16767,0.7233,-0.60633,-0.27607,-0.71126,-0.8463700000000001,4,1,2,2,5,6,6,2,1,3,0,1,2,1,1,2,3,1
977,-0.9519700000000001,-0.48246000000000006,-0.6111300000000001,-0.31685,0.41667,-0.15487,0.14143,-0.7609600000000001,0.41594,-0.21711999999999998,0.07987000000000001,4,0,0,4,4,6,5,5,3,3,0,0,0,3,5,3,6,3
978,-0.9519700000000001,-0.48246000000000006,-0.6111300000000001,-0.31685,1.02119,1.11406,-1.1190200000000001,-0.91699,-1.0145,0.88113,1.2247,6,6,3,4,6,5,6,6,0,4,0,0,6,0,6,0,6,2
979,-0.07854,0.48246000000000006,0.45468000000000003,-0.31685,0.62967,-0.15487,1.8851099999999998,-1.772,1.1340700000000001,0.52975,1.2247,5,1,0,6,6,5,6,3,3,0,3,1,0,1,6,1,6,4
980,-0.9519700000000001,-0.48246000000000006,-0.6111300000000001,-0.31685,-0.14882,-0.15487,1.24033,0.9415600000000001,-0.14277,0.88113,1.92173,6,3,0,3,6,6,5,2,0,3,0,0,2,4,5,3,6,2
981,-0.9519700000000001,-0.48246000000000006,-0.6111300000000001,-0.31685,-0.14882,0.32197,1.24033,-0.45321000000000006,-0.89891,0.52975,1.2247,5,3,3,0,6,6,4,3,0,4,0,0,2,0,0,4,6,0
982,-0.9519700000000001,-0.48246000000000006,-0.059210000000000006,-0.31685,0.73545,-0.80615,-0.71727,-0.45321000000000006,0.25953000000000004,0.88113,0.07987000000000001,5,6,0,6,6,6,3,3,0,3,6,0,2,4,6,3,0,0
983,-0.07854,-0.48246000000000006,-0.6111300000000001,-0.31685,1.72012,0.63779,0.44585,-1.34289,-2.18109,1.29221,1.2247,4,0,0,4,6,6,4,2,2,3,0,0,3,2,4,3,5,0
984,-0.9519700000000001,-0.48246000000000006,-0.6111300000000001,-0.31685,1.02119,-1.50796,0.44585,-0.01729,-0.89891,-0.71126,0.07987000000000001,4,3,0,6,5,6,6,5,0,6,0,0,3,0,4,0,6,0
985,-0.07854,-0.48246000000000006,0.45468000000000003,-0.31685,-0.79151,0.0033200000000000005,0.14143,-1.07533,-0.27607,1.29221,1.2247,5,6,0,4,6,4,4,3,5,3,2,1,3,1,5,1,6,2
986,-0.9519700000000001,-0.48246000000000006,-0.6111300000000001,-0.31685,1.72012,-0.57545,1.6565299999999998,0.13136,-0.40581,0.88113,1.2247,6,4,2,6,6,6,5,4,3,2,6,0,3,0,4,2,6,2
987,-0.9519700000000001,-0.48246000000000006,-0.6111300000000001,-0.31685,0.31287,1.74091,0.29338000000000003,-0.7609600000000001,-1.7816900000000002,1.8620299999999999,1.92173,5,4,5,3,6,6,6,3,0,4,0,0,5,0,4,5,6,0
988,1.82213,-0.48246000000000006,-0.059210000000000006,-0.31685,-0.79151,0.32197,0.58331,0.13136,-0.00665,-0.21711999999999998,-0.21575,3,1,0,2,6,4,5,3,0,1,1,0,0,1,0,1,6,1
989,-0.07854,-0.48246000000000006,0.45468000000000003,-0.31685,-1.1943,0.80523,1.43533,2.23427,1.1340700000000001,-0.21711999999999998,0.40148,5,2,2,2,6,5,5,3,0,3,0,2,3,3,0,3,4,0
990,-0.9519700000000001,-0.48246000000000006,-0.6111300000000001,-0.31685,0.52135,0.80523,0.7233,0.9415600000000001,-0.78155,0.52975,1.2247,5,5,0,3,6,6,6,3,2,2,2,0,4,2,2,3,6,3
991,-0.9519700000000001,-0.48246000000000006,1.16365,-0.31685,-0.79151,-0.30033000000000004,-0.31776,-0.91699,-0.14277,0.52975,0.7654,5,0,0,4,4,6,5,0,0,4,0,4,4,3,0,3,6,0
